name	tutorial1	tutorial2
chr1_150515378_150515909	7	2
chr1_150530139_150530989	2	2
chr1_150548712_150550044	3	2
chr1_150552271_150552956	8	4
chr1_150579220_150579829	6	4
chr1_150611390_150611891	6	2
chr1_150619676_150620374	4	2
chr1_150628923_150629931	10	2
chr1_150765350_150766088	4	1
chr1_150866036_150866948	2	2
chr1_150876178_150877151	12	1
chr1_150926001_150926622	4	2
chr1_150973934_150974451	1	2
chr1_150977199_150977724	8	2
chr1_151162309_151163279	2	2
chr1_151189708_151190258	1	2
chr1_151198281_151198814	2	1
chr1_151254281_151254896	7	2
chr1_151311507_151312050	4	4
chr1_151327400_151328019	6	2
chr1_151347184_151347696	7	4
chr1_151418949_151419738	2	2
chr1_151539742_151540410	2	8
chr1_151608258_151608760	4	2
chr1_151611295_151612072	6	2
chr1_151706702_151707895	2	2
chr1_151783738_151784623	2	2
chr1_151790158_151790918	4	3
chr1_151859626_151860558	2	2
chr1_151909269_151909882	1	2
chr1_151967742_151968475	2	2
chr1_151972526_151973357	4	2
chr1_151992156_151992959	6	2
chr1_152000842_152001355	4	2
chr1_152001475_152002164	2	2
chr1_152037865_152038819	8	1
chr1_152092661_152093335	2	2
chr1_152110238_152111187	4	2
chr1_152460199_152460742	5	2
chr1_153565728_153566457	2	2
chr1_153572547_153573556	3	1
chr1_153622435_153623109	2	2
chr1_153727585_153728137	4	2
chr1_153774740_153775741	3	2
chr1_153777356_153778050	2	2
chr1_153880880_153881401	2	2
chr1_153922648_153923192	20	2
chr1_153945695_153946324	12	2
chr1_153958043_153958975	5	1
chr1_153977422_153977982	2	2
chr1_154058889_154059809	2	2
chr1_154090113_154091107	2	2
chr1_154157584_154158839	4	2
chr1_154221084_154221832	2	2
chr1_154272102_154272655	6	3
chr1_154333263_154334178	2	2
chr1_154404882_154405654	2	2
chr1_154407177_154408153	1	2
chr1_154431452_154431958	8	4
chr1_154558630_154559202	6	3
chr1_154600678_154601561	1	2
chr1_154626982_154627789	1	2
chr1_154714630_154715247	6	2
chr1_154858268_154858868	2	2
chr1_154869966_154870585	2	2
chr1_154936747_154937252	1	3
chr1_154955821_154956420	7	2
chr1_154970483_154971050	2	2
chr1_155011954_155013054	2	1
chr1_155050369_155050952	4	1
chr1_155084787_155085693	3	6
chr1_155172698_155173613	4	2
chr1_155193190_155193967	4	2
chr1_155219266_155220151	4	1
chr1_155224622_155225131	2	1
chr1_155244438_155244963	2	2
chr1_155255075_155256099	8	1
chr1_155277087_155277621	8	2
chr1_155308591_155309091	10	4
chr1_155323753_155324509	6	2
chr1_155527627_155528165	2	2
chr1_155609747_155610357	6	2
chr1_155637373_155637884	2	2
chr1_155648361_155649113	8	2
chr1_155734002_155734777	1	2
chr1_155745151_155745820	2	2
chr1_155859213_155859768	2	2
chr1_155933958_155935280	3	2
chr1_156053514_156054156	3	2
chr1_156054432_156054994	7	2
chr1_156114219_156114771	14	6
chr1_156126045_156126707	6	2
chr1_156126967_156127586	6	2
chr1_156213264_156213848	1	2
chr1_156281621_156282238	2	1
chr1_156334918_156335597	4	2
chr1_156383908_156384710	2	2
chr1_156457205_156457706	6	2
chr1_156488803_156489381	4	2
chr1_156502523_156503227	2	1
chr1_156504210_156504887	1	2
chr1_156552799_156553424	11	2
chr1_156627315_156627837	2	2
chr1_156637497_156638483	2	2
chr1_156661760_156662260	2	2
chr1_156677239_156677838	1	2
chr1_156691627_156692765	4	2
chr1_156728211_156729127	4	2
chr1_156740657_156741485	2	2
chr1_156751409_156752067	6	2
chr1_156804504_156805021	2	4
chr1_157042692_157043488	2	2
chr1_157045025_157045992	2	2
chr1_157106407_157106909	2	2
chr1_157109958_157111153	1	2
chr1_157112919_157113545	2	2
chr1_157145056_157145560	6	2
chr1_157154786_157155355	4	1
chr1_157437086_157437687	4	2
chr1_158149577_158150222	4	4
chr1_158283892_158284512	4	4
chr1_158285787_158286366	10	2
chr1_158289587_158290155	2	4
chr1_158374777_158375314	2	2
chr1_158818488_158819074	2	1
chr1_159170043_159171023	2	2
chr1_159218758_159219664	2	2
chr1_159339219_159339992	2	2
chr1_159440927_159441838	2	2
chr1_159554225_159554742	2	2
chr1_159780486_159781064	5	4
chr1_159819241_159820066	2	1
chr1_159826332_159827130	6	2
chr1_159828431_159829695	1	1
chr1_159895789_159896631	2	4
chr1_159899880_159900480	4	2
chr1_159910274_159910829	8	2
chr1_159923521_159924140	2	2
chr1_159951471_159952023	6	2
chr1_160078532_160079044	2	1
chr1_160203842_160204881	7	2
chr1_160283921_160284488	2	2
chr1_160286095_160286952	2	2
chr1_160371631_160372227	6	4
chr1_160373093_160373915	2	2
chr1_160428616_160429119	4	2
chr1_160499551_160500077	6	2
chr1_160541412_160542183	2	2
chr1_160546915_160547432	16	4
chr1_160574875_160575434	6	3
chr1_160646065_160646634	6	3
chr1_160675511_160676426	2	2
chr1_160706276_160706942	2	2
chr1_160725960_160727748	2	2
chr1_160742289_160742946	2	2
chr1_160789686_160790989	6	2
chr1_160862551_160863158	2	2
chr1_160891788_160892380	2	2
chr1_161021216_161021732	2	1
chr1_161045537_161046588	1	2
chr1_161069588_161070161	6	4
chr1_161132337_161133085	5	4
chr1_161165844_161166568	4	2
chr1_161177156_161177799	2	4
chr1_161185097_161185760	7	2
chr1_161201985_161202562	9	2
chr1_161216715_161217563	12	2
chr1_161225530_161226049	12	4
chr1_161261749_161262285	2	2
chr1_161399081_161400031	4	2
chr1_161505166_161505688	4	1
chr1_161554641_161555214	1	2
chr1_161738416_161739233	10	2
chr1_161747719_161748264	2	2
chr1_161749378_161749979	7	2
chr1_161749994_161750534	6	2
chr1_162002975_162004212	4	2
chr1_162026512_162027236	2	2
chr1_162385937_162386465	2	2
chr1_162561120_162561665	20	2
chr1_162918368_162919388	4	4
chr1_163215888_163216713	2	2
chr1_163321593_163322114	6	3
chr1_163384585_163385500	1	2
chr1_163528641_163529153	2	2
chr1_164558649_164559172	6	4
chr1_164716963_164717575	6	2
chr1_164964254_164964914	2	2
chr1_165129467_165130042	2	2
chr1_165369062_165369643	2	2
chr1_165451822_165452504	2	2
chr1_165597945_165598541	6	2
chr1_165630222_165631253	13	2
chr1_165639994_165641108	1	2
chr1_165671180_165672042	2	2
chr1_165698125_165698857	7	3
chr1_165768575_165769140	18	2
chr1_165827539_165828335	9	4
chr1_165836706_165837371	4	2
chr1_165853489_165854475	4	3
chr1_165855268_165856105	2	2
chr1_165896711_165897315	2	2
chr1_166490060_166490623	6	4
chr1_166511763_166512317	8	2
chr1_166837728_166838951	2	1
chr1_166839216_166839922	9	2
chr1_166902140_166902782	2	4
chr1_166910298_166910880	2	2
chr1_167090558_167091070	4	2
chr1_167114130_167115151	2	2
chr1_167221744_167222351	6	2
chr1_167387208_167387755	4	2
chr1_167541866_167542654	4	2
chr1_167553452_167554711	1	2
chr1_167601316_167601912	9	2
chr1_167630038_167630675	4	2
chr1_167631736_167632280	4	2
chr1_167689329_167689980	1	3
chr1_167714256_167715190	2	2
chr1_167721335_167722495	7	6
chr1_168110707_168111407	3	5
chr1_168178722_168179531	20	2
chr1_168229693_168230301	2	1
chr1_168342468_168343156	4	2
chr1_168503938_168504479	10	2
chr1_168722302_168723160	2	2
chr1_168799761_168800717	2	2
chr1_169098232_169098829	3	6
chr1_169105367_169105940	2	2
chr1_169110973_169111574	8	4
chr1_169161458_169162312	4	2
chr1_169270713_169271567	4	4
chr1_169586253_169586854	4	2
chr1_169604786_169605305	12	3
chr1_169704192_169705047	2	2
chr1_169794428_169795083	9	4
chr1_169893401_169894880	2	2
chr1_170041351_170042194	2	2
chr1_170066596_170067146	2	2
chr1_170074349_170074943	4	2
chr1_170267244_170267985	2	2
chr1_170373635_170374518	2	2
chr1_170400460_170401410	2	2
chr1_170426335_170427107	2	2
chr1_170504551_170505173	4	2
chr1_170580646_170581207	12	2
chr1_170586605_170587301	5	2
chr1_170929701_170930213	2	2
chr1_171153357_171153895	2	2
chr1_171212833_171213405	4	2
chr1_171249256_171249819	2	2
chr1_171313741_171314375	8	2
chr1_171350512_171351028	6	2
chr1_171434552_171435121	2	2
chr1_171485063_171485996	6	2
chr1_171637065_171637634	2	2
chr1_171644860_171645394	2	2
chr1_171741851_171742463	8	2
chr1_171781245_171781769	19	5
chr1_171801348_171802033	2	2
chr1_171850380_171851072	1	2
chr1_172048339_172049071	2	2
chr1_172340466_172341037	2	2
chr1_172481761_172482625	2	2
chr1_172532574_172533218	27	5
chr1_172626708_172627697	2	2
chr1_172641793_172642483	2	2
chr1_172744926_172745440	4	2
chr1_172746297_172746833	5	2
chr1_172758195_172758772	4	2
chr1_172764087_172764761	2	2
chr1_172766450_172766963	11	2
chr1_172818880_172819494	2	2
chr1_173117077_173117601	3	2
chr1_173149580_173150353	2	3
chr1_173193520_173194024	5	2
chr1_173331145_173331668	1	2
chr1_173368992_173369848	1	2
chr1_173402714_173403482	2	2
chr1_173429640_173430307	14	2
chr1_173476453_173477214	12	2
chr1_173714890_173715558	2	2
chr1_173771739_173772572	2	2
chr1_173824207_173824960	20	2
chr1_173861627_173862286	2	2
chr1_173867522_173868664	9	4
chr1_173942461_173943367	2	3
chr1_174008047_174009406	6	1
chr1_174114728_174115318	6	2
chr1_174159527_174160345	3	1
chr1_174874145_174875128	4	2
chr1_174964419_174964939	2	2
chr1_174999380_175000695	16	1
chr1_175081518_175082030	1	2
chr1_175146256_175146951	2	2
chr1_175188804_175189370	4	2
chr1_175192751_175193424	2	2
chr1_175197485_175198067	4	4
chr1_175200634_175201601	2	2
chr1_175728547_175730130	2	2
chr1_176207015_176207622	7	4
chr1_176241293_176241889	2	4
chr1_177416963_177418085	2	4
chr1_177531679_177532357	2	2
chr1_178055817_178056553	3	4
chr1_178067009_178067782	10	3
chr1_178093592_178094204	5	4
chr1_178119572_178120076	2	2
chr1_178126620_178127168	8	2
chr1_178271329_178271914	2	2
chr1_178310642_178311158	2	2
chr1_179025512_179026615	11	1
chr1_179081717_179082424	3	2
chr1_179117293_179117994	1	2
chr1_179175392_179176072	4	2
chr1_179187493_179188241	2	2
chr1_179190761_179191382	2	4
chr1_179202136_179202715	2	4
chr1_179300070_179300597	2	2
chr1_179365703_179366250	2	2
chr1_179658871_179659382	2	2
chr1_179762980_179763627	2	2
chr1_179809769_179810272	2	2
chr1_179882330_179882843	4	2
chr1_179951395_179951986	2	1
chr1_179953593_179954145	2	1
chr1_179954323_179954974	14	2
chr1_180131436_180131961	6	4
chr1_180154441_180154972	9	2
chr1_180160166_180160874	2	2
chr1_180165327_180166126	2	2
chr1_180273289_180273936	2	2
chr1_180393022_180393533	2	2
chr1_180501902_180503062	7	2
chr1_180572391_180573345	2	2
chr1_180807560_180808301	2	2
chr1_180966784_180967550	2	1
chr1_181015016_181015631	6	2
chr1_181021927_181022434	2	2
chr1_181062064_181062786	4	2
chr1_181084222_181084733	6	2
chr1_181088425_181089011	5	3
chr1_181100252_181101019	2	2
chr1_181126767_181128115	2	2
chr1_181128778_181129582	6	2
chr1_181134470_181136198	4	2
chr1_181139152_181139714	1	2
chr1_181174832_181175766	4	2
chr1_181504519_181505484	2	2
chr1_181650104_181651094	2	2
chr1_181825474_181826177	2	2
chr1_182144056_182144602	6	3
chr1_182147114_182147890	6	2
chr1_182149270_182149779	14	4
chr1_182179546_182180047	2	1
chr1_182193795_182194375	2	2
chr1_182232710_182233389	2	2
chr1_182288498_182289047	2	2
chr1_182599235_182599959	2	2
chr1_182616382_182617335	2	2
chr1_182642139_182642853	2	2
chr1_182808072_182808945	2	2
chr1_182839415_182840349	2	3
chr1_182852539_182853099	2	2
chr1_182956145_182956703	2	2
chr1_183024005_183025073	2	2
chr1_183442905_183443806	2	1
chr1_183470650_183471808	4	2
chr1_183535424_183536010	2	2
chr1_183548099_183548649	4	2
chr1_183568434_183569745	1	1
chr1_183593439_183593971	6	1
chr1_183600094_183600681	10	4
chr1_183804870_183805381	2	4
chr1_183807389_183808100	2	2
chr1_183883590_183884145	4	4
chr1_183956563_183957104	12	2
chr1_184037009_184037913	4	1
chr1_184158920_184159784	2	2
chr1_184491456_184491993	4	2
chr1_184615294_184615894	4	2
chr1_184754692_184755260	13	4
chr1_184792456_184793356	3	2
chr1_184825548_184826225	2	2
chr1_184946029_184946648	2	2
chr1_184974108_184974720	9	2
chr1_185045135_185045660	14	2
chr1_185156848_185157461	19	2
chr1_185316023_185317039	3	2
chr1_185324868_185325856	2	2
chr1_185373611_185374211	4	2
chr1_185375562_185376101	6	2
chr1_185483527_185484467	2	2
chr1_185514231_185514887	2	2
chr1_185520281_185521079	12	3
chr1_185550979_185551528	4	2
chr1_185791933_185792651	2	2
chr1_186146964_186147470	2	4
chr1_186218484_186219131	2	2
chr1_186336581_186337110	2	2
chr1_186374608_186375870	26	2
chr1_186618346_186618889	8	4
chr1_186654639_186655271	2	2
chr1_186680186_186680742	8	2
chr1_186738849_186739413	6	6
chr1_186768119_186769065	2	2
chr1_186849330_186849847	5	2
chr1_186880759_186881562	2	2
chr1_186884186_186884717	8	2
chr1_186920069_186920879	2	2
chr1_187176387_187177877	2	2
chr1_187401922_187402675	2	2
chr1_187755761_187756444	2	4
chr1_188117024_188117527	1	2
chr1_189134568_189135302	2	2
chr1_190228330_190228987	2	2
chr1_190574068_190574763	2	2
chr1_190911292_190911989	4	1
chr1_191058530_191059245	2	1
chr1_191062044_191063020	2	2
chr1_191075376_191075968	2	2
chr1_191172111_191172671	4	2
chr1_191489892_191490728	2	2
chr1_192045884_192046526	2	2
chr1_192126202_192126712	2	2
chr1_192308758_192309519	2	2
chr1_192375369_192376728	2	4
chr1_192476985_192477505	6	4
chr1_192477547_192478143	2	1
chr1_192489645_192490223	2	2
chr1_192512413_192513052	5	2
chr1_192516488_192517354	6	2
chr1_192530152_192530754	6	2
chr1_192544994_192545760	4	2
chr1_192550850_192551480	5	4
chr1_192604847_192605433	4	4
chr1_192781293_192782554	2	2
chr1_192821404_192822045	3	2
chr1_192880188_192881416	2	1
chr1_192926732_192927237	2	2
chr1_192936499_192937083	8	2
chr1_193058411_193058974	4	5
chr1_193059161_193059998	8	4
chr1_193104848_193105749	17	2
chr1_193121724_193122269	12	5
chr1_193177132_193178504	2	2
chr1_193507259_193508180	2	2
chr1_193542587_193543210	2	2
chr1_193588701_193589400	2	2
chr1_194299046_194299587	2	2
chr1_194358003_194358839	2	2
chr1_194710333_194710909	2	2
chr1_195032677_195033474	4	2
chr1_195237285_195238261	2	2
chr1_195367654_195368164	2	2
chr1_195714179_195714780	3	2
chr1_195793372_195793980	2	2
chr1_195881398_195882121	2	2
chr1_195947063_195947669	2	2
chr1_196031722_196032229	2	2
chr1_196133822_196134861	2	1
chr1_196306532_196307125	2	2
chr1_196414817_196415497	2	2
chr1_196614848_196615599	2	2
chr1_196659273_196659927	2	2
chr1_197084838_197085560	2	2
chr1_197201135_197201746	8	2
chr1_197218971_197220246	2	2
chr1_197290149_197290876	2	2
chr1_197469797_197470501	2	2
chr1_197842213_197842996	2	2
chr1_198033751_198034731	1	2
chr1_198188270_198188838	2	2
chr1_198239376_198239974	2	2
chr1_198325541_198326437	2	2
chr1_198497585_198498187	7	2
chr1_198543627_198544145	2	2
chr1_198575694_198576449	2	2
chr1_198641263_198641766	4	2
chr1_198664187_198664835	5	4
chr1_198681711_198682251	8	2
chr1_198881081_198881686	8	2
chr1_198918708_198919390	4	2
chr1_198929702_198930319	4	1
chr1_199219691_199220417	2	2
chr1_199317102_199317784	4	2
chr1_199751288_199751947	2	2
chr1_200071779_200072324	1	2
chr1_200115272_200116062	2	2
chr1_200153348_200154033	2	2
chr1_200351981_200352569	2	2
chr1_200354131_200354681	6	2
chr1_200409848_200410387	10	2
chr1_200535521_200536077	2	2
chr1_200620509_200621108	5	2
chr1_200642266_200642847	8	3
chr1_200669178_200670072	12	2
chr1_200739282_200740218	2	2
chr1_200907321_200908035	2	2
chr1_200938919_200939429	4	4
chr1_201048265_201049134	2	2
chr1_201096304_201097249	2	2
chr1_201170605_201171132	2	1
chr1_201249501_201250362	2	2
chr1_201426717_201427273	2	1
chr1_201450058_201450888	2	2
chr1_201451029_201451734	4	2
chr1_201466463_201467055	4	2
chr1_201481565_201482548	2	4
chr1_201713190_201713866	4	2
chr1_201714137_201714973	6	2
chr1_201715631_201716256	10	2
chr1_201758065_201758569	2	2
chr1_201806278_201806880	2	2
chr1_201882442_201883046	4	6
chr1_201982464_201982983	6	3
chr1_201982987_201984045	2	1
chr1_202143019_202143802	4	1
chr1_202160412_202160929	4	2
chr1_202348350_202348927	7	4
chr1_202395781_202396336	2	2
chr1_202525755_202526317	2	2
chr1_202810633_202811691	1	2
chr1_202835287_202835964	2	2
chr1_203068872_203069782	4	2
chr1_203102219_203102788	2	2
chr1_203133761_203134363	4	2
chr1_203286908_203287582	8	2
chr1_203305055_203305808	8	2
chr1_203487208_203487907	1	2
chr1_203493794_203494460	2	2
chr1_203508804_203509696	2	2
chr1_203518796_203519770	2	2
chr1_203861200_203861702	2	2
chr1_204113880_204114844	2	1
chr1_204234979_204235481	1	2
chr1_204280237_204280876	2	2
chr1_204286742_204287299	4	4
chr1_204411576_204412245	10	4
chr1_204417160_204417973	8	1
chr1_204516084_204516707	6	2
chr1_204623995_204624698	2	2
chr1_205121911_205122790	8	2
chr1_205227588_205228153	2	2
chr1_205313758_205314486	6	3
chr1_205321208_205322075	4	1
chr1_205440293_205441543	1	2
chr1_205485166_205485685	4	1
chr1_205492720_205493472	4	2
chr1_205631719_205632311	10	4
chr1_205668617_205669387	2	2
chr1_205669567_205670132	4	2
chr1_205749400_205750000	13	2
chr1_205750107_205751071	2	2
chr1_205813055_205813567	3	4
chr1_205951020_205951614	2	2
chr1_206011940_206012483	10	4
chr1_206202804_206203373	2	4
chr1_206243207_206243811	2	2
chr1_206470145_206470757	5	2
chr1_206472470_206473275	2	2
chr1_206503904_206504546	6	6
chr1_206556266_206557480	4	1
chr1_206562966_206563635	4	2
chr1_206575024_206575942	2	4
chr1_206612265_206612819	5	2
chr1_206679549_206680176	5	2
chr1_206717280_206717950	2	1
chr1_206739357_206740069	6	2
chr1_206921759_206922388	2	2
chr1_206970457_206971420	2	1
chr1_207005840_207006373	2	2
chr1_207019110_207019748	2	2
chr1_207024629_207025581	2	2
chr1_207145246_207145969	2	2
chr1_207156099_207156708	2	2
chr1_207170465_207171009	2	2
chr1_207248694_207249198	2	2
chr1_207321281_207321795	10	7
chr1_207372716_207373307	2	2
chr1_207404854_207405450	2	2
chr1_207407792_207408364	3	2
chr1_207497758_207498405	5	2
chr1_207591753_207592391	2	2
chr1_207619987_207620705	2	2
chr1_207772697_207773204	2	2
chr1_207806980_207807888	2	1
chr1_207823708_207824345	4	2
chr1_207825708_207826242	14	6
chr1_207833052_207833822	2	2
chr1_207868510_207869471	2	1
chr1_207890200_207890770	4	2
chr1_208077667_208078239	2	2
chr1_208171564_208172506	2	2
chr1_208184206_208184731	4	2
chr1_208207313_208207935	14	2
chr1_208211871_208212447	6	2
chr1_208220319_208221086	3	2
chr1_208245000_208245603	4	2
chr1_208463857_208464699	4	2
chr1_208838457_208839762	1	2
chr1_209039346_209040663	1	2
chr1_209335056_209335602	2	2
chr1_209553232_209554015	2	2
chr1_209565959_209566527	2	2
chr1_209612556_209613095	3	2
chr1_209648703_209649658	2	2
chr1_209673009_209673640	2	2
chr1_209704469_209704974	4	4
chr1_209733466_209734189	14	2
chr1_209736326_209737036	6	2
chr1_209784395_209784921	4	2
chr1_209827694_209828399	6	4
chr1_209866133_209866765	2	2
chr1_210251123_210251701	2	2
chr1_210257153_210258084	2	2
chr1_210328760_210329262	1	2
chr1_210407154_210407656	4	4
chr1_210448259_210449223	4	2
chr1_210548517_210549346	2	2
chr1_210611366_210612229	2	2
chr1_210860540_210861125	2	2
chr1_210883419_210884375	2	2
chr1_211001868_211002684	2	2
chr1_211231436_211232301	1	2
chr1_211326569_211327079	6	6
chr1_211340954_211341593	10	2
chr1_211356877_211357441	14	2
chr1_211377983_211378503	4	2
chr1_211579048_211579596	9	2
chr1_211606815_211607354	8	2
chr1_211610463_211611748	1	2
chr1_211613184_211613769	3	4
chr1_211675428_211675986	4	1
chr1_211694915_211695668	3	2
chr1_211761078_211761892	2	2
chr1_211815512_211816051	1	2
chr1_211923109_211923770	2	1
chr1_212151720_212152534	2	2
chr1_212153541_212154043	2	2
chr1_212231939_212232546	2	2
chr1_212234490_212235055	4	2
chr1_212284884_212285504	14	2
chr1_212432610_212433703	2	2
chr1_212482718_212483435	5	4
chr1_212498128_212498691	12	2
chr1_212542816_212543755	2	2
chr1_212545920_212546677	2	2
chr1_212583246_212583754	1	2
chr1_212608378_212608894	16	6
chr1_212671471_212672028	6	5
chr1_212682768_212683744	6	3
chr1_212698416_212699544	4	2
chr1_212700257_212700835	4	4
chr1_212710417_212710993	2	2
chr1_212774565_212775118	2	1
chr1_212782131_212783276	4	1
chr1_212857398_212858404	6	2
chr1_212893844_212894408	2	2
chr1_212916581_212917265	8	2
chr1_212950224_212950802	3	2
chr1_213014923_213015942	13	1
chr1_213157897_213158413	2	2
chr1_213326787_213327671	5	2
chr1_213650863_213651523	2	2
chr1_213689274_213690150	2	2
chr1_213838682_213839445	2	2
chr1_214182977_214183671	2	2
chr1_214224439_214225274	2	2
chr1_214300358_214300896	2	2
chr1_214309976_214310477	2	2
chr1_214362097_214362963	4	1
chr1_214587804_214588336	2	2
chr1_214602856_214603416	8	2
chr1_214664478_214665295	3	2
chr1_215347967_215348780	2	2
chr1_215365455_215366106	2	2
chr1_215467052_215467788	2	2
chr1_215487030_215487560	4	2
chr1_215526437_215526960	4	2
chr1_215566793_215567847	2	4
chr1_215705697_215706730	3	2
chr1_216118408_216119301	2	2
chr1_216898979_216899918	2	2
chr1_216994285_216994848	2	2
chr1_217253789_217254428	2	1
chr1_217346854_217347755	2	2
chr1_217352554_217353266	2	2
chr1_217373717_217374332	2	1
chr1_217435100_217435956	1	2
chr1_217673266_217673885	2	4
chr1_217817087_217817649	2	2
chr1_217915963_217917384	2	2
chr1_218163682_218164810	3	1
chr1_218259694_218260322	2	2
chr1_218468663_218469228	6	2
chr1_218521441_218522054	2	2
chr1_218524873_218525437	3	2
chr1_218588528_218589403	3	2
chr1_218618740_218619450	2	1
chr1_218845560_218846116	8	2
chr1_218874157_218874723	6	2
chr1_218879243_218880056	2	2
chr1_218924019_218924623	2	2
chr1_219085847_219086527	2	2
chr1_219173277_219174446	5	2
chr1_219321741_219322253	2	2
chr1_219460756_219461771	1	2
chr1_219478873_219479693	2	2
chr1_219587375_219588218	7	2
chr1_219794061_219794620	4	2
chr1_219907180_219908043	6	2
chr1_219923295_219924262	1	2
chr1_220046173_220046762	13	2
chr1_220093738_220094268	12	2
chr1_220124334_220125096	2	2
chr1_220274201_220274797	8	2
chr1_220522467_220523156	2	2
chr1_220637575_220638292	2	2
chr1_220689738_220690526	2	2
chr1_220711283_220711843	2	2
chr1_220755123_220755787	4	3
chr1_220878024_220878682	2	2
chr1_220878727_220879982	1	2
chr1_220914678_220915218	5	4
chr1_220957072_220957665	2	2
chr1_220962003_220962515	8	4
chr1_220999779_221001316	6	2
chr1_221046002_221046730	6	2
chr1_221098938_221099528	2	2
chr1_221161419_221162143	4	2
chr1_221166835_221168004	1	4
chr1_221182951_221183584	4	2
chr1_221190240_221190965	2	2
chr1_221570665_221571178	2	2
chr1_221704171_221704810	2	2
chr1_221712225_221712749	2	5
chr1_221718823_221719355	2	2
